product_name,category,min_price_inr,max_price_inr,price_unit,raw_price,supplier_name,location,state,verified,rating,review_count,min_order_qty,description,product_url,scraped_at,data_source
Industrial Fan,Industrial Machinery,1359307.83,2511039.54,Piece,"₹1,359,308 - ₹2,511,040/Unit",National Manufacturers,Gurgaon,Haryana,True,,,100 Unit,High-quality industrial fan sourced directly from manufacturers.,,2026-06-12T12:55:32.815744,synthetic
Citric Acid Monohydrate,Chemical & Pharma,9857.08,23413.78,Drum,"₹9,857 - ₹23,414/Kg",Advanced Enterprises,Bangalore,Karnataka,True,,,500 Litre,High-quality citric acid monohydrate sourced directly from manufacturers.,,2026-06-12T12:55:32.828791,synthetic
Basmati Rice Long Grain,Agricultural Products,2314.03,5265.82,Kg,"₹2,314 - ₹5,266/MT",Royal Enterprises,Ahmedabad,Gujarat,False,,,1 Quintal,High-quality basmati rice long grain sourced directly from manufacturers.,,2026-06-12T12:55:32.831513,synthetic
Solar Charge Controller,Electronics,24659.48,40016.12,Pack of 10,"₹24,659 - ₹40,016/Unit",Global International,Mumbai,Maharashtra,True,4.0,466,5 Piece,High-quality solar charge controller sourced directly from manufacturers.,,2026-06-12T12:55:32.818679,synthetic
Sodium Hydroxide Flakes,Chemical & Pharma,19928.19,37696.34,MT,"₹19,928 - ₹37,696/MT",Modern Works,Indore,Madhya Pradesh,False,3.9,63,500 Drum,High-quality sodium hydroxide flakes sourced directly from manufacturers.,,2026-06-12T12:55:32.826951,synthetic
Digital Oscilloscope,Electronics,25657.22,51467.36,Pack of 100,"₹25,657 - ₹51,467/Unit",New Solutions,Hyderabad,Telangana,True,3.7,110,100 Piece,High-quality digital oscilloscope sourced directly from manufacturers.,,2026-06-12T12:55:32.821438,synthetic
Non-Woven PP Fabric,Textiles & Apparel,263.27,520.68,Kg,₹263 - ₹521/Meter,Royal Corporation,Indore,Madhya Pradesh,True,,,500 Piece,High-quality non-woven pp fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.825362,synthetic
Welding Robot,Industrial Machinery,1511581.4,3686289.66,Piece,"₹1,511,581 - ₹3,686,290/Set",Indian Corporation,Kanpur,Uttar Pradesh,False,4.0,366,1 Piece,High-quality welding robot sourced directly from manufacturers.,,2026-06-12T12:55:32.814707,synthetic
Mango Pulp Alphonso,Agricultural Products,121.88,260.51,MT,₹122 - ₹261/Quintal,Sri International,Kanpur,Uttar Pradesh,True,4.8,473,50 MT,High-quality mango pulp alphonso sourced directly from manufacturers.,,2026-06-12T12:55:32.834388,synthetic
Ginger Dry Slices,Agricultural Products,2432.63,4638.76,Kg,"₹2,433 - ₹4,639/Kg",Apex Exports,Mumbai,Maharashtra,False,4.2,219,500 Quintal,High-quality ginger dry slices sourced directly from manufacturers.,,2026-06-12T12:55:32.834776,synthetic
Tamarind Block Seedless,Agricultural Products,2231.13,2751.6,MT,"₹2,231 - ₹2,752/Kg",Raj Solutions,Delhi,Delhi,True,,,100 Bag (50 Kg),High-quality tamarind block seedless sourced directly from manufacturers.,,2026-06-12T12:55:32.835104,synthetic
Solar Charge Controller,Electronics,11682.02,15312.01,Unit,"₹11,682 - ₹15,312/Piece",New International,Pune,Maharashtra,True,,,100 Unit,High-quality solar charge controller sourced directly from manufacturers.,,2026-06-12T12:55:32.818751,synthetic
MOSFET Transistor Pack,Electronics,17022.54,38840.19,Piece,"₹17,023 - ₹38,840/Unit",Shree Industries,Vadodara,Gujarat,False,3.7,353,50 Pack of 10,High-quality mosfet transistor pack sourced directly from manufacturers.,,2026-06-12T12:55:32.817093,synthetic
Vibrating Screen,Industrial Machinery,1627543.14,3593363.06,Piece,"₹1,627,543 - ₹3,593,363/Unit",New Pvt Ltd,Ludhiana,Punjab,True,,,100 Unit,High-quality vibrating screen sourced directly from manufacturers.,,2026-06-12T12:55:32.814128,synthetic
Heat Treatment Furnace,Industrial Machinery,1504646.22,2424183.22,Set,"₹1,504,646 - ₹2,424,183/Unit",Bharat International,Vadodara,Gujarat,False,4.6,110,5 Piece,High-quality heat treatment furnace sourced directly from manufacturers.,,2026-06-12T12:55:32.815365,synthetic
Soybean Oil Crude,Agricultural Products,1988.58,4777.92,MT,"₹1,989 - ₹4,778/Quintal",Raj Exports,Ahmedabad,Gujarat,True,5.0,399,50 Bag (50 Kg),High-quality soybean oil crude sourced directly from manufacturers.,,2026-06-12T12:55:32.832411,synthetic
Industrial Salt,Chemical & Pharma,8976.56,20033.6,Drum,"₹8,977 - ₹20,034/MT",New Exports,Chennai,Tamil Nadu,True,4.0,348,50 Kg,High-quality industrial salt sourced directly from manufacturers.,,2026-06-12T12:55:32.830990,synthetic
Industrial Salt,Chemical & Pharma,21125.69,33721.41,Litre,"₹21,126 - ₹33,721/Kg",Advanced Corporation,Pune,Maharashtra,False,4.8,479,50 Drum,High-quality industrial salt sourced directly from manufacturers.,,2026-06-12T12:55:32.830966,synthetic
Polyethylene Glycol,Chemical & Pharma,9658.08,15376.86,Bag,"₹9,658 - ₹15,377/Kg",Anand Pvt Ltd,Nagpur,Maharashtra,True,3.9,206,5 Drum,High-quality polyethylene glycol sourced directly from manufacturers.,,2026-06-12T12:55:32.829416,synthetic
PCB Prototype Board,Electronics,26902.96,33709.92,Pack of 10,"₹26,903 - ₹33,710/Pack of 10",Global Industries,Ludhiana,Punjab,True,4.9,162,5 Unit,High-quality pcb prototype board sourced directly from manufacturers.,,2026-06-12T12:55:32.818174,synthetic
Acetone Solvent,Chemical & Pharma,27599.01,54541.5,Drum,"₹27,599 - ₹54,542/MT",New Exports,Hyderabad,Telangana,True,,,5 Drum,High-quality acetone solvent sourced directly from manufacturers.,,2026-06-12T12:55:32.829231,synthetic
Industrial Ethernet Switch,Electronics,11006.27,15120.35,Pack of 100,"₹11,006 - ₹15,120/Piece",Premier Manufacturers,Noida,Uttar Pradesh,True,,,100 Piece,High-quality industrial ethernet switch sourced directly from manufacturers.,,2026-06-12T12:55:32.820832,synthetic
Industrial UPS System,Electronics,8255.63,18526.33,Unit,"₹8,256 - ₹18,526/Pack of 100",Royal International,Indore,Madhya Pradesh,True,4.5,124,5 Pack of 100,High-quality industrial ups system sourced directly from manufacturers.,,2026-06-12T12:55:32.819367,synthetic
Jute Hessian Cloth,Textiles & Apparel,592.74,707.25,Roll,₹593 - ₹707/Meter,National Pvt Ltd,Noida,Uttar Pradesh,True,4.2,320,100 Meter,High-quality jute hessian cloth sourced directly from manufacturers.,,2026-06-12T12:55:32.822819,synthetic
Dried Red Chilli,Agricultural Products,1852.62,3050.07,Bag (50 Kg),"₹1,853 - ₹3,050/Ton",Royal Enterprises,Nagpur,Maharashtra,True,4.3,325,500 Quintal,High-quality dried red chilli sourced directly from manufacturers.,,2026-06-12T12:55:32.833137,synthetic
Solar Charge Controller,Electronics,408.11,919.9,Piece,₹408 - ₹920/Unit,Advanced Industries,Hyderabad,Telangana,False,4.1,323,1 Piece,High-quality solar charge controller sourced directly from manufacturers.,,2026-06-12T12:55:32.818635,synthetic
Jaw Crusher,Industrial Machinery,1368495.42,2455367.31,Set,"₹1,368,495 - ₹2,455,367/Piece",Premier Traders,Kanpur,Uttar Pradesh,True,4.5,158,1 Set,High-quality jaw crusher sourced directly from manufacturers.,,2026-06-12T12:55:32.816419,synthetic
Hydraulic Press Machine,Industrial Machinery,2301015.77,2844441.2,Set,"₹2,301,016 - ₹2,844,441/Set",Premier Pvt Ltd,Nagpur,Maharashtra,True,,,100 Set,High-quality hydraulic press machine sourced directly from manufacturers.,,2026-06-12T12:55:32.811072,synthetic
IoT Gateway Device,Electronics,4402.54,8901.36,Unit,"₹4,403 - ₹8,901/Pack of 10",Modern Enterprises,Kolkata,West Bengal,False,5.0,350,500 Unit,High-quality iot gateway device sourced directly from manufacturers.,,2026-06-12T12:55:32.820252,synthetic
Industrial PLC Controller,Electronics,20467.29,37816.26,Unit,"₹20,467 - ₹37,816/Piece",Modern Exports,Kanpur,Uttar Pradesh,True,,,500 Pack of 100,High-quality industrial plc controller sourced directly from manufacturers.,,2026-06-12T12:55:32.817472,synthetic
Fire Retardant Fabric,Textiles & Apparel,340.32,701.76,Kg,₹340 - ₹702/Roll,National International,Rajkot,Gujarat,False,4.7,7,50 Roll,High-quality fire retardant fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.826259,synthetic
IoT Gateway Device,Electronics,219.07,378.15,Unit,₹219 - ₹378/Pack of 100,New Works,Bangalore,Karnataka,False,4.4,397,100 Unit,High-quality iot gateway device sourced directly from manufacturers.,,2026-06-12T12:55:32.820351,synthetic
Hydrogen Peroxide 35%,Chemical & Pharma,29019.06,32018.3,Drum,"₹29,019 - ₹32,018/Kg",Modern Traders,Nagpur,Maharashtra,True,3.8,101,100 Bag,High-quality hydrogen peroxide 35% sourced directly from manufacturers.,,2026-06-12T12:55:32.828872,synthetic
Basmati Rice Long Grain,Agricultural Products,1481.22,1737.29,MT,"₹1,481 - ₹1,737/Quintal",Anand International,Indore,Madhya Pradesh,True,4.9,4,50 Quintal,High-quality basmati rice long grain sourced directly from manufacturers.,,2026-06-12T12:55:32.831669,synthetic
Linen Blend Shirt Fabric,Textiles & Apparel,856.13,2114.58,Kg,"₹856 - ₹2,115/Piece",Premier Enterprises,Mumbai,Maharashtra,False,4.7,378,10 Roll,High-quality linen blend shirt fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.823974,synthetic
Banana Powder Spray Dried,Agricultural Products,1808.45,2766.63,Quintal,"₹1,808 - ₹2,767/Bag (50 Kg)",Bharat Manufacturers,Hyderabad,Telangana,True,,,1 MT,High-quality banana powder spray dried sourced directly from manufacturers.,,2026-06-12T12:55:32.834482,synthetic
Sodium Hydroxide Flakes,Chemical & Pharma,24641.85,26626.94,Litre,"₹24,642 - ₹26,627/MT",Apex Exports,Gurgaon,Haryana,False,4.7,28,10 MT,High-quality sodium hydroxide flakes sourced directly from manufacturers.,,2026-06-12T12:55:32.827011,synthetic
Isopropyl Alcohol 99%,Chemical & Pharma,27787.48,40576.45,Drum,"₹27,787 - ₹40,576/Litre",National International,Surat,Gujarat,True,3.9,161,5 Bag,High-quality isopropyl alcohol 99% sourced directly from manufacturers.,,2026-06-12T12:55:32.827346,synthetic
Ammonium Sulphate,Chemical & Pharma,18133.12,27888.7,Drum,"₹18,133 - ₹27,889/Drum",Royal Enterprises,Pune,Maharashtra,True,4.9,341,10 MT,High-quality ammonium sulphate sourced directly from manufacturers.,,2026-06-12T12:55:32.830657,synthetic
Hand Woven Khadi Cloth,Textiles & Apparel,785.87,1665.42,Kg,"₹786 - ₹1,665/Roll",National Traders,Noida,Uttar Pradesh,True,4.6,390,100 Piece,High-quality hand woven khadi cloth sourced directly from manufacturers.,,2026-06-12T12:55:32.825746,synthetic
Industrial Pump,Industrial Machinery,782055.7,1756340.87,Unit,"₹782,056 - ₹1,756,341/Piece",Star Industries,Nagpur,Maharashtra,True,,,5 Piece,High-quality industrial pump sourced directly from manufacturers.,,2026-06-12T12:55:32.813913,synthetic
Arduino Mega Development Board,Electronics,17345.37,37642.58,Pack of 10,"₹17,345 - ₹37,643/Pack of 100",Global Traders,Pune,Maharashtra,False,5.0,267,1 Pack of 10,High-quality arduino mega development board sourced directly from manufacturers.,,2026-06-12T12:55:32.816590,synthetic
Jaw Crusher,Industrial Machinery,1088262.99,1515557.2,Set,"₹1,088,263 - ₹1,515,557/Set",Advanced Traders,Ludhiana,Punjab,True,,,500 Piece,High-quality jaw crusher sourced directly from manufacturers.,,2026-06-12T12:55:32.816298,synthetic
Ammonium Sulphate,Chemical & Pharma,5856.33,7364.83,Litre,"₹5,856 - ₹7,365/Drum",New Industries,Indore,Madhya Pradesh,True,4.6,17,10 Bag,High-quality ammonium sulphate sourced directly from manufacturers.,,2026-06-12T12:55:32.830753,synthetic
Citric Acid Monohydrate,Chemical & Pharma,10593.08,23607.03,Kg,"₹10,593 - ₹23,607/Kg",Star Manufacturers,Gurgaon,Haryana,True,,,5 Drum,High-quality citric acid monohydrate sourced directly from manufacturers.,,2026-06-12T12:55:32.828831,synthetic
Moringa Leaf Powder,Agricultural Products,489.34,545.46,Ton,₹489 - ₹545/MT,New Manufacturers,Bangalore,Karnataka,True,,,100 Ton,High-quality moringa leaf powder sourced directly from manufacturers.,,2026-06-12T12:55:32.834962,synthetic
Printed Voile Fabric,Textiles & Apparel,154.33,236.63,Kg,₹154 - ₹237/Roll,Modern Manufacturers,Faridabad,Haryana,True,3.5,90,500 Piece,High-quality printed voile fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.824022,synthetic
Heat Treatment Furnace,Industrial Machinery,834547.75,2062200.5,Set,"₹834,548 - ₹2,062,200/Set",Raj Enterprises,Delhi,Delhi,False,4.0,411,5 Set,High-quality heat treatment furnace sourced directly from manufacturers.,,2026-06-12T12:55:32.815295,synthetic
Screw Conveyor,Industrial Machinery,1973076.57,4209836.72,Unit,"₹1,973,077 - ₹4,209,837/Piece",Sri Works,Kolkata,West Bengal,False,4.9,357,500 Set,High-quality screw conveyor sourced directly from manufacturers.,,2026-06-12T12:55:32.816028,synthetic
Silk Dupioni Fabric,Textiles & Apparel,234.29,550.29,Kg,₹234 - ₹550/Piece,New International,Surat,Gujarat,True,3.7,394,5 Meter,High-quality silk dupioni fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.822593,synthetic
Sesame Seeds Natural,Agricultural Products,638.78,1059.65,Kg,"₹639 - ₹1,060/MT",Indian Works,Pune,Maharashtra,True,3.7,153,500 Ton,High-quality sesame seeds natural sourced directly from manufacturers.,,2026-06-12T12:55:32.833333,synthetic
Hydraulic Press Machine,Industrial Machinery,1793726.96,3100766.18,Piece,"₹1,793,727 - ₹3,100,766/Set",Advanced Solutions,Surat,Gujarat,True,3.5,370,10 Set,High-quality hydraulic press machine sourced directly from manufacturers.,,2026-06-12T12:55:32.810969,synthetic
Printed Voile Fabric,Textiles & Apparel,340.37,400.23,Roll,₹340 - ₹400/Kg,Sri Manufacturers,Hyderabad,Telangana,True,4.0,269,1 Kg,High-quality printed voile fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.824127,synthetic
Non-Woven PP Fabric,Textiles & Apparel,1038.02,2575.16,Meter,"₹1,038 - ₹2,575/Kg",Sri Corporation,Indore,Madhya Pradesh,False,4.5,142,500 Piece,High-quality non-woven pp fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.825409,synthetic
Centrifugal Pump,Industrial Machinery,435519.74,489253.15,Piece,"₹435,520 - ₹489,253/Unit",Advanced Works,Faridabad,Haryana,True,4.9,462,500 Unit,High-quality centrifugal pump sourced directly from manufacturers.,,2026-06-12T12:55:32.815650,synthetic
Plasma Cutting Machine,Industrial Machinery,2713363.4,3612364.34,Set,"₹2,713,363 - ₹3,612,364/Set",Premier Corporation,Noida,Uttar Pradesh,True,3.9,196,5 Set,High-quality plasma cutting machine sourced directly from manufacturers.,,2026-06-12T12:55:32.814932,synthetic
Three Phase Inverter,Electronics,12510.03,23851.47,Pack of 100,"₹12,510 - ₹23,851/Unit",Royal Enterprises,Noida,Uttar Pradesh,True,,,500 Pack of 10,High-quality three phase inverter sourced directly from manufacturers.,,2026-06-12T12:55:32.819903,synthetic
Black Pepper Whole,Agricultural Products,1287.13,1626.54,Kg,"₹1,287 - ₹1,627/Bag (50 Kg)",Raj Industries,Coimbatore,Tamil Nadu,False,4.1,453,5 Kg,High-quality black pepper whole sourced directly from manufacturers.,,2026-06-12T12:55:32.832350,synthetic
Linen Blend Shirt Fabric,Textiles & Apparel,737.42,1301.93,Meter,"₹737 - ₹1,302/Kg",Advanced Solutions,Kolkata,West Bengal,True,4.1,41,10 Kg,High-quality linen blend shirt fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.823824,synthetic
Printed Voile Fabric,Textiles & Apparel,1005.42,1492.09,Roll,"₹1,005 - ₹1,492/Roll",Sri Corporation,Pune,Maharashtra,True,,,10 Meter,High-quality printed voile fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.824078,synthetic
SMD Capacitor Kit,Electronics,12905.47,15257.35,Pack of 100,"₹12,905 - ₹15,257/Piece",Shree Manufacturers,Ludhiana,Punjab,False,3.7,116,1 Pack of 100,High-quality smd capacitor kit sourced directly from manufacturers.,,2026-06-12T12:55:32.818107,synthetic
Industrial Salt,Chemical & Pharma,22413.06,51129.45,MT,"₹22,413 - ₹51,129/Bag",Star Pvt Ltd,Delhi,Delhi,True,5.0,64,50 MT,High-quality industrial salt sourced directly from manufacturers.,,2026-06-12T12:55:32.830934,synthetic
Soybean Oil Crude,Agricultural Products,2869.83,4186.02,Kg,"₹2,870 - ₹4,186/Kg",Royal Corporation,Ahmedabad,Gujarat,True,,,5 Bag (50 Kg),High-quality soybean oil crude sourced directly from manufacturers.,,2026-06-12T12:55:32.832370,synthetic
Activated Carbon Powder,Chemical & Pharma,2351.22,5817.32,Bag,"₹2,351 - ₹5,817/Kg",Shree Exports,Surat,Gujarat,True,,,1 Kg,High-quality activated carbon powder sourced directly from manufacturers.,,2026-06-12T12:55:32.827648,synthetic
Fresh Pomegranate Arils,Agricultural Products,1369.88,1775.49,Quintal,"₹1,370 - ₹1,775/Quintal",Sri Industries,Coimbatore,Tamil Nadu,False,,,5 Bag (50 Kg),High-quality fresh pomegranate arils sourced directly from manufacturers.,,2026-06-12T12:55:32.832823,synthetic
Arduino Mega Development Board,Electronics,28864.22,35217.48,Pack of 10,"₹28,864 - ₹35,217/Unit",New Traders,Nagpur,Maharashtra,True,4.6,204,50 Pack of 100,High-quality arduino mega development board sourced directly from manufacturers.,,2026-06-12T12:55:32.816709,synthetic
Titanium Dioxide Pigment,Chemical & Pharma,19460.45,38767.61,MT,"₹19,460 - ₹38,768/Drum",Raj International,Jaipur,Rajasthan,True,4.3,45,50 Kg,High-quality titanium dioxide pigment sourced directly from manufacturers.,,2026-06-12T12:55:32.827713,synthetic
Black Pepper Whole,Agricultural Products,1230.95,2383.92,MT,"₹1,231 - ₹2,384/Quintal",Raj Traders,Pune,Maharashtra,True,3.5,183,1 Ton,High-quality black pepper whole sourced directly from manufacturers.,,2026-06-12T12:55:32.832148,synthetic
Acetone Solvent,Chemical & Pharma,5531.41,13747.34,MT,"₹5,531 - ₹13,747/Drum",Anand Works,Rajkot,Gujarat,False,4.3,73,10 Kg,High-quality acetone solvent sourced directly from manufacturers.,,2026-06-12T12:55:32.829264,synthetic
Centrifugal Pump,Industrial Machinery,581654.79,745126.83,Unit,"₹581,655 - ₹745,127/Set",Star Pvt Ltd,Indore,Madhya Pradesh,True,4.2,47,5 Set,High-quality centrifugal pump sourced directly from manufacturers.,,2026-06-12T12:55:32.815673,synthetic
Fire Retardant Fabric,Textiles & Apparel,1105.72,1490.32,Roll,"₹1,106 - ₹1,490/Roll",National Corporation,Kolkata,West Bengal,False,3.6,434,100 Kg,High-quality fire retardant fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.826367,synthetic
Servo Motor Driver,Electronics,15524.05,24771.37,Pack of 100,"₹15,524 - ₹24,771/Piece",Apex Corporation,Hyderabad,Telangana,True,4.8,250,50 Pack of 10,High-quality servo motor driver sourced directly from manufacturers.,,2026-06-12T12:55:32.820970,synthetic
Isopropyl Alcohol 99%,Chemical & Pharma,25110.13,31964.55,MT,"₹25,110 - ₹31,965/Bag",Indian Enterprises,Ahmedabad,Gujarat,True,4.2,322,10 Kg,High-quality isopropyl alcohol 99% sourced directly from manufacturers.,,2026-06-12T12:55:32.827445,synthetic
